store_id,department,date,weekly_sales,is_holiday
6,2,2024-01-06,50005.02,1
6,3,2024-01-06,142301.79,1
6,4,2024-01-06,148251.8,1
6,5,2024-01-06,71594.17,1
6,6,2024-01-06,83243.49,1
6,7,2024-01-06,58452.03,1
6,8,2024-01-06,95495.02,1
6,9,2024-01-06,62665.66,1
6,10,2024-01-06,115803.4,1
6,11,2024-01-06,94501.03,1
6,12,2024-01-06,92329.58,1
6,13,2024-01-06,101986.81,1
6,14,2024-01-06,73529.31,1
6,15,2024-01-06,223957.5,1
6,16,2024-01-06,164147.77,1
6,17,2024-01-06,221373.72,1
6,18,2024-01-06,226440.95,1
6,19,2024-01-06,227131.13,1
6,20,2024-01-06,192762.65,1
6,1,2024-01-13,23077.95,0
6,2,2024-01-13,10707.78,0
6,3,2024-01-13,25667.18,0
6,4,2024-01-13,118317.56,0
6,5,2024-01-13,27710.16,0
6,6,2024-01-13,35851.44,0
6,7,2024-01-13,74730.06,0
6,8,2024-01-13,142850.13,0
6,9,2024-01-13,143313.84,0
6,10,2024-01-13,35580.39,0
6,11,2024-01-13,93641.22,0
6,12,2024-01-13,158052.7,0
6,13,2024-01-13,131585.26,0
6,14,2024-01-13,170281.87,0
6,15,2024-01-13,166177.74,0
6,16,2024-01-13,50091.76,0
6,17,2024-01-13,66259.68,0
6,18,2024-01-13,199842.16,0
6,19,2024-01-13,191207.43,0
6,20,2024-01-13,20284.81,0
6,1,2024-01-20,85682.55,0
6,2,2024-01-20,32080.36,0
6,3,2024-01-20,19741.04,0
6,4,2024-01-20,10794.47,0
6,5,2024-01-20,128746.99,0
6,6,2024-01-20,84187.76,0
6,7,2024-01-20,42173.75,0
6,8,2024-01-20,53374.99,0
6,9,2024-01-20,40839.13,0
6,10,2024-01-20,92062.62,0
6,11,2024-01-20,143701.48,0
6,12,2024-01-20,104289.45,0
6,13,2024-01-20,83478.06,0
6,14,2024-01-20,16998.39,0
6,15,2024-01-20,179050.6,0
6,16,2024-01-20,143236.26,0
6,17,2024-01-20,163893.97,0
6,18,2024-01-20,65707.43,0
6,19,2024-01-20,41571.53,0
6,20,2024-01-20,35041.48,0
6,1,2024-01-27,41827.95,0
6,2,2024-01-27,40185.42,0
6,3,2024-01-27,52402.67,0
6,4,2024-01-27,69550.78,0
6,5,2024-01-27,118552.09,0
6,6,2024-01-27,57095.43,0
6,7,2024-01-27,43143.63,0
6,8,2024-01-27,14706.6,0
6,9,2024-01-27,138621.42,0
6,10,2024-01-27,18478.22,0
6,11,2024-01-27,94049.0,0
6,12,2024-01-27,64612.36,0
6,13,2024-01-27,82854.57,0
6,14,2024-01-27,35996.6,0
6,15,2024-01-27,17603.14,0
6,16,2024-01-27,81143.09,0
6,17,2024-01-27,172848.46,0
6,18,2024-01-27,149762.55,0
6,19,2024-01-27,174760.74,0
6,20,2024-01-27,210243.09,0
6,1,2024-02-03,33383.32,0
6,2,2024-02-03,111799.28,0
6,3,2024-02-03,62899.6,0
6,4,2024-02-03,34183.14,0
6,5,2024-02-03,31925.13,0
6,6,2024-02-03,95834.21,0
6,7,2024-02-03,50753.89,0
6,8,2024-02-03,137849.56,0
6,9,2024-02-03,56394.54,0
6,10,2024-02-03,128797.57,0
6,11,2024-02-03,129586.06,0
6,12,2024-02-03,24459.76,0
6,13,2024-02-03,69798.9,0
6,14,2024-02-03,161680.47,0
6,15,2024-02-03,140103.06,0
6,16,2024-02-03,125571.03,0
6,17,2024-02-03,200238.82,0
6,18,2024-02-03,66070.27,0
6,19,2024-02-03,84860.41,0
6,20,2024-02-03,59035.4,0
6,1,2024-02-10,25573.53,0
6,2,2024-02-10,90343.23,0
6,3,2024-02-10,97279.86,0
6,4,2024-02-10,82404.09,0
6,5,2024-02-10,79395.27,0
6,6,2024-02-10,39215.89,0
6,7,2024-02-10,83812.74,0
6,8,2024-02-10,46510.3,0
6,9,2024-02-10,114531.12,0
6,10,2024-02-10,120841.48,0
6,11,2024-02-10,116363.62,0
6,12,2024-02-10,70427.3,0
6,13,2024-02-10,156692.65,0
6,14,2024-02-10,27820.69,0
6,15,2024-02-10,127972.39,0
6,16,2024-02-10,46445.83,0
6,17,2024-02-10,109974.46,0
6,18,2024-02-10,49276.14,0
6,19,2024-02-10,164408.88,0
6,20,2024-02-10,133835.28,0
6,1,2024-02-17,27414.12,0
6,2,2024-02-17,37390.74,0
6,3,2024-02-17,82473.57,0
6,4,2024-02-17,30410.78,0
6,5,2024-02-17,134982.19,0
6,6,2024-02-17,114947.19,0
6,7,2024-02-17,138289.3,0
6,8,2024-02-17,72050.07,0
6,9,2024-02-17,31153.47,0
6,10,2024-02-17,99334.82,0
6,11,2024-02-17,53114.42,0
6,12,2024-02-17,154850.3,0
6,13,2024-02-17,182349.13,0
6,14,2024-02-17,191347.36,0
6,15,2024-02-17,55024.48,0
6,16,2024-02-17,68786.28,0
6,17,2024-02-17,171191.95,0
6,18,2024-02-17,124458.06,0
6,19,2024-02-17,202113.33,0
6,20,2024-02-17,45660.03,0
6,1,2024-02-24,94417.39,0
6,2,2024-02-24,60687.43,0
6,3,2024-02-24,108209.54,0
6,4,2024-02-24,26379.21,0
6,5,2024-02-24,73850.11,0
6,6,2024-02-24,28550.54,0
6,7,2024-02-24,125378.93,0
6,8,2024-02-24,127561.44,0
6,9,2024-02-24,123183.67,0
6,10,2024-02-24,78496.11,0
6,11,2024-02-24,136656.25,0
6,12,2024-02-24,65858.8,0
6,13,2024-02-24,29405.03,0
6,14,2024-02-24,127275.61,0
6,15,2024-02-24,137345.36,0
6,16,2024-02-24,91641.71,0
6,17,2024-02-24,205882.8,0
6,18,2024-02-24,133075.01,0
6,19,2024-02-24,142477.68,0
6,20,2024-02-24,175850.63,0
6,1,2024-03-02,80040.77,0
6,2,2024-03-02,15555.35,0
6,3,2024-03-02,102166.65,0
6,4,2024-03-02,66450.78,0
6,5,2024-03-02,68305.25,0
6,6,2024-03-02,105920.67,0
6,7,2024-03-02,47292.31,0
6,8,2024-03-02,92661.86,0
6,9,2024-03-02,52504.37,0
6,10,2024-03-02,114059.03,0
6,11,2024-03-02,72619.23,0
6,12,2024-03-02,39709.38,0
6,13,2024-03-02,148621.67,0
6,14,2024-03-02,129589.13,0
6,15,2024-03-02,16397.25,0
6,16,2024-03-02,25137.08,0
6,17,2024-03-02,78912.94,0
6,18,2024-03-02,150781.01,0
6,19,2024-03-02,65119.11,0
6,20,2024-03-02,197926.55,0
6,1,2024-03-09,90744.21,0
6,2,2024-03-09,90525.87,0
6,3,2024-03-09,9808.12,0
6,4,2024-03-09,110299.22,0
6,5,2024-03-09,74617.4,0
6,6,2024-03-09,77944.93,0
6,7,2024-03-09,22430.43,0
6,8,2024-03-09,86879.73,0
6,9,2024-03-09,79870.49,0
6,10,2024-03-09,84612.99,0
6,11,2024-03-09,39023.55,0
6,12,2024-03-09,91051.33,0
6,13,2024-03-09,24041.79,0
6,14,2024-03-09,16997.55,0
6,15,2024-03-09,47985.04,0
6,16,2024-03-09,145779.32,0
6,17,2024-03-09,116751.99,0
6,18,2024-03-09,170591.33,0
6,19,2024-03-09,85281.91,0
6,20,2024-03-09,80454.42,0
6,1,2024-03-16,71029.78,0
6,2,2024-03-16,47096.51,0
6,3,2024-03-16,46951.35,0
6,4,2024-03-16,58144.69,0
6,5,2024-03-16,22349.75,0
6,6,2024-03-16,33442.5,0
6,7,2024-03-16,82720.53,0
6,8,2024-03-16,86758.44,0
6,9,2024-03-16,87828.27,0
6,10,2024-03-16,38769.57,0
6,11,2024-03-16,72984.95,0
6,12,2024-03-16,145468.09,0
6,13,2024-03-16,141483.75,0
6,14,2024-03-16,99465.74,0
6,15,2024-03-16,157143.85,0
6,16,2024-03-16,125047.52,0
6,17,2024-03-16,84510.06,0
6,18,2024-03-16,150141.6,0
6,19,2024-03-16,69768.83,0
6,20,2024-03-16,172979.73,0
6,1,2024-03-23,37677.87,0
6,2,2024-03-23,83874.56,0
6,3,2024-03-23,36976.99,0
6,4,2024-03-23,105366.52,0
6,5,2024-03-23,30038.04,0
6,6,2024-03-23,92571.84,0
6,7,2024-03-23,59467.73,0
6,8,2024-03-23,13378.7,0
6,9,2024-03-23,54422.65,0
6,10,2024-03-23,39150.87,0
6,11,2024-03-23,89629.76,0
6,12,2024-03-23,50257.3,0
6,13,2024-03-23,24084.66,0
6,14,2024-03-23,160321.58,0
6,15,2024-03-23,148301.26,0
6,16,2024-03-23,22002.13,0
6,17,2024-03-23,60769.28,0
6,18,2024-03-23,124825.19,0
6,19,2024-03-23,73218.61,0
6,20,2024-03-23,67983.44,0
6,1,2024-03-30,61652.15,0
6,2,2024-03-30,26904.22,0
6,3,2024-03-30,73635.24,0
6,4,2024-03-30,18686.53,0
6,5,2024-03-30,45399.8,0
6,6,2024-03-30,23448.09,0
6,7,2024-03-30,46078.63,0
6,8,2024-03-30,96005.1,0
6,9,2024-03-30,110278.69,0
6,10,2024-03-30,31415.81,0
6,11,2024-03-30,116196.03,0
6,12,2024-03-30,24970.87,0
6,13,2024-03-30,45518.56,0
6,14,2024-03-30,90673.02,0
6,15,2024-03-30,168323.5,0
6,16,2024-03-30,173904.46,0
6,17,2024-03-30,95649.38,0
6,18,2024-03-30,155097.14,0
6,19,2024-03-30,114601.67,0
6,20,2024-03-30,154108.98,0
6,1,2024-04-06,66802.74,0
6,2,2024-04-06,74630.83,0
6,3,2024-04-06,52779.79,0
6,4,2024-04-06,96589.75,0
6,5,2024-04-06,58634.12,0
6,6,2024-04-06,91056.68,0
6,7,2024-04-06,114608.5,0
6,8,2024-04-06,92619.28,0
6,9,2024-04-06,77424.14,0
6,10,2024-04-06,82853.85,0
6,11,2024-04-06,110992.8,0
6,12,2024-04-06,26105.02,0
6,13,2024-04-06,108066.4,0
6,14,2024-04-06,71383.04,0
6,15,2024-04-06,35610.6,0
6,16,2024-04-06,163917.74,0
6,17,2024-04-06,98899.49,0
6,18,2024-04-06,94730.55,0
6,19,2024-04-06,112647.8,0
6,20,2024-04-06,130436.78,0
6,1,2024-04-13,25538.86,0
6,2,2024-04-13,67827.4,0
6,3,2024-04-13,44079.16,0
6,4,2024-04-13,84191.72,0
6,5,2024-04-13,94401.62,0
6,6,2024-04-13,11065.18,0
6,7,2024-04-13,96222.08,0
6,8,2024-04-13,54924.94,0
6,9,2024-04-13,50785.26,0
6,10,2024-04-13,61997.75,0
6,11,2024-04-13,92467.55,0
6,12,2024-04-13,29328.62,0
6,13,2024-04-13,117254.17,0
6,14,2024-04-13,82187.81,0
6,15,2024-04-13,39517.74,0
6,16,2024-04-13,97942.14,0
6,17,2024-04-13,111789.03,0
6,18,2024-04-13,75527.8,0
6,19,2024-04-13,176369.56,0
6,20,2024-04-13,144125.54,0
6,1,2024-04-20,67544.02,0
6,2,2024-04-20,13521.17,0
6,3,2024-04-20,58971.08,0
6,4,2024-04-20,98440.5,0
6,5,2024-04-20,83046.17,0
6,6,2024-04-20,36881.7,0
6,7,2024-04-20,113529.7,0
6,8,2024-04-20,57044.0,0
6,9,2024-04-20,129816.7,0
6,10,2024-04-20,80699.95,0
6,11,2024-04-20,121814.28,0
6,12,2024-04-20,100960.93,0
6,13,2024-04-20,56663.07,0
6,14,2024-04-20,114284.96,0
6,15,2024-04-20,15663.68,0
6,16,2024-04-20,151262.75,0
6,17,2024-04-20,177819.16,0
6,18,2024-04-20,51373.2,0
6,19,2024-04-20,173516.05,0
6,20,2024-04-20,47094.57,0
6,1,2024-04-27,52257.24,0
6,2,2024-04-27,36230.26,0
6,3,2024-04-27,28045.53,0
6,4,2024-04-27,88480.15,0
6,5,2024-04-27,98210.29,0
6,6,2024-04-27,106275.14,0
6,7,2024-04-27,11658.3,0
6,8,2024-04-27,116531.76,0
6,9,2024-04-27,18172.2,0
6,10,2024-04-27,72131.69,0
6,11,2024-04-27,36777.3,0
6,12,2024-04-27,143409.87,0
6,13,2024-04-27,99155.6,0
6,14,2024-04-27,85770.2,0
6,15,2024-04-27,84653.73,0
6,16,2024-04-27,80768.82,0
6,17,2024-04-27,94905.19,0
6,18,2024-04-27,113575.57,0
6,19,2024-04-27,161641.8,0
6,20,2024-04-27,59896.54,0
6,1,2024-05-04,80419.79,0
6,2,2024-05-04,87284.67,0
6,3,2024-05-04,93872.63,0
6,4,2024-05-04,107948.65,0
6,5,2024-05-04,114655.24,0
6,6,2024-05-04,22571.12,0
6,7,2024-05-04,115500.09,0
6,8,2024-05-04,116236.31,0
6,9,2024-05-04,60312.3,0
6,10,2024-05-04,104732.39,0
6,11,2024-05-04,141301.96,0
6,12,2024-05-04,25985.95,0
6,13,2024-05-04,66065.61,0
6,14,2024-05-04,163539.58,0
6,15,2024-05-04,101163.55,0
6,16,2024-05-04,29600.97,0
6,17,2024-05-04,177011.31,0
6,18,2024-05-04,172054.13,0
6,19,2024-05-04,159744.25,0
6,20,2024-05-04,161783.97,0
6,1,2024-05-11,51760.3,0
6,2,2024-05-11,91533.34,0
6,3,2024-05-11,39411.36,0
6,4,2024-05-11,46888.64,0
6,5,2024-05-11,33455.24,0
6,6,2024-05-11,56388.01,0
6,7,2024-05-11,38557.97,0
6,8,2024-05-11,53348.03,0
6,9,2024-05-11,100774.27,0
6,10,2024-05-11,69673.9,0
6,11,2024-05-11,119178.05,0
6,12,2024-05-11,81814.42,0
6,13,2024-05-11,34003.55,0
6,14,2024-05-11,127864.54,0
6,15,2024-05-11,24610.8,0
6,16,2024-05-11,168812.55,0
6,17,2024-05-11,156776.12,0
6,18,2024-05-11,182523.65,0
6,19,2024-05-11,60249.0,0
6,20,2024-05-11,104535.01,0
6,1,2024-05-18,25395.74,0
6,2,2024-05-18,48557.01,0
6,3,2024-05-18,33221.87,0
6,4,2024-05-18,98647.91,0
6,5,2024-05-18,23101.16,0
6,6,2024-05-18,35993.43,0
6,7,2024-05-18,42193.24,0
6,8,2024-05-18,102893.94,0
6,9,2024-05-18,93016.51,0
6,10,2024-05-18,30243.41,0
6,11,2024-05-18,96641.53,0
6,12,2024-05-18,134728.29,0
6,13,2024-05-18,80615.68,0
6,14,2024-05-18,107825.92,0
6,15,2024-05-18,98590.62,0
6,16,2024-05-18,73139.45,0
6,17,2024-05-18,15453.78,0
6,18,2024-05-18,47773.65,0
6,19,2024-05-18,184847.29,0
6,20,2024-05-18,81334.55,0
6,1,2024-05-25,34763.72,0
6,2,2024-05-25,66727.17,0
6,3,2024-05-25,99117.79,0
6,4,2024-05-25,41011.37,0
6,5,2024-05-25,34230.94,0
6,6,2024-05-25,113531.63,0
6,7,2024-05-25,103051.38,0
6,8,2024-05-25,98466.94,0
6,9,2024-05-25,83555.62,0
6,10,2024-05-25,69063.8,0
6,11,2024-05-25,101121.57,0
6,12,2024-05-25,44070.0,0
6,13,2024-05-25,134991.31,0
6,14,2024-05-25,77761.88,0
6,15,2024-05-25,133952.36,0
6,16,2024-05-25,147414.03,0
6,17,2024-05-25,27717.41,0
6,18,2024-05-25,132626.63,0
6,19,2024-05-25,69899.24,0
6,20,2024-05-25,82095.04,0
6,1,2024-06-01,74035.21,0
6,2,2024-06-01,99330.82,0
6,3,2024-06-01,89121.96,0
6,4,2024-06-01,39883.88,0
6,5,2024-06-01,87382.38,0
6,6,2024-06-01,47753.52,0
6,7,2024-06-01,63160.83,0
6,8,2024-06-01,26387.36,0
6,9,2024-06-01,119379.72,0
6,10,2024-06-01,98766.63,0
6,11,2024-06-01,132435.46,0
6,12,2024-06-01,45020.31,0
6,13,2024-06-01,32530.06,0
6,14,2024-06-01,139149.28,0
6,15,2024-06-01,153673.63,0
6,16,2024-06-01,42718.27,0
6,17,2024-06-01,123217.49,0
6,18,2024-06-01,44090.74,0
6,19,2024-06-01,18488.4,0
6,20,2024-06-01,115734.7,0
6,1,2024-06-08,93556.24,0
6,2,2024-06-08,64505.55,0
6,3,2024-06-08,51733.56,0
6,4,2024-06-08,38873.69,0
6,5,2024-06-08,40633.08,0
6,6,2024-06-08,40344.59,0
6,7,2024-06-08,35632.75,0
6,8,2024-06-08,19357.27,0
6,9,2024-06-08,109398.25,0
6,10,2024-06-08,54276.17,0
6,11,2024-06-08,34103.88,0
6,12,2024-06-08,99844.01,0
6,13,2024-06-08,152415.31,0
6,14,2024-06-08,119617.83,0
6,15,2024-06-08,44591.11,0
6,16,2024-06-08,82353.55,0
6,17,2024-06-08,154108.35,0
6,18,2024-06-08,24242.23,0
6,19,2024-06-08,75931.7,0
6,20,2024-06-08,87417.78,0
6,1,2024-06-15,48759.79,0
6,2,2024-06-15,61482.77,0
6,3,2024-06-15,58177.82,0
6,4,2024-06-15,26371.11,0
6,5,2024-06-15,55485.68,0
6,6,2024-06-15,52480.96,0
6,7,2024-06-15,121665.69,0
6,8,2024-06-15,103470.07,0
6,9,2024-06-15,123489.66,0
6,10,2024-06-15,107186.68,0
6,11,2024-06-15,20306.43,0
6,12,2024-06-15,81102.39,0
6,13,2024-06-15,129127.99,0
6,14,2024-06-15,104689.11,0
6,15,2024-06-15,134556.22,0
6,16,2024-06-15,172002.36,0
6,17,2024-06-15,56719.22,0
6,18,2024-06-15,186044.26,0
6,19,2024-06-15,37394.95,0
6,20,2024-06-15,184962.58,0
6,1,2024-06-22,25408.88,0
6,2,2024-06-22,76739.71,0
6,3,2024-06-22,87088.72,0
6,4,2024-06-22,94287.69,0
6,5,2024-06-22,57763.6,0
6,6,2024-06-22,29610.11,0
6,7,2024-06-22,105742.55,0
6,8,2024-06-22,91236.1,0
6,9,2024-06-22,44862.84,0
6,10,2024-06-22,64639.67,0
6,11,2024-06-22,53794.69,0
6,12,2024-06-22,144572.94,0
6,13,2024-06-22,132958.0,0
6,14,2024-06-22,149467.55,0
6,15,2024-06-22,22336.11,0
6,16,2024-06-22,122758.34,0
6,17,2024-06-22,60126.86,0
6,18,2024-06-22,145246.09,0
6,19,2024-06-22,174845.23,0
6,20,2024-06-22,156716.39,0
6,1,2024-06-29,90004.02,0
6,2,2024-06-29,46303.56,0
6,3,2024-06-29,71202.92,0
6,4,2024-06-29,59067.09,0
6,5,2024-06-29,100784.3,0
6,6,2024-06-29,74709.6,0
6,7,2024-06-29,95448.9,0
6,8,2024-06-29,89552.74,0
6,9,2024-06-29,122979.48,0
6,10,2024-06-29,82851.47,0
6,11,2024-06-29,27532.89,0
6,12,2024-06-29,149483.59,0
6,13,2024-06-29,96060.57,0
6,14,2024-06-29,134124.25,0
6,15,2024-06-29,121934.7,0
6,16,2024-06-29,85221.55,0
6,17,2024-06-29,175368.95,0
6,18,2024-06-29,142584.29,0
6,19,2024-06-29,57192.3,0
6,20,2024-06-29,198852.22,0
6,1,2024-07-06,117748.57,1
6,2,2024-07-06,134198.91,1
6,3,2024-07-06,39500.74,1
6,4,2024-07-06,26469.32,1
6,5,2024-07-06,141187.13,1
6,6,2024-07-06,13635.04,1
6,7,2024-07-06,25304.34,1
6,8,2024-07-06,180067.66,1
6,9,2024-07-06,136839.27,1
6,10,2024-07-06,75600.53,1
6,11,2024-07-06,146101.27,1
6,12,2024-07-06,30775.09,1
6,13,2024-07-06,23658.24,1
6,14,2024-07-06,72390.41,1
6,15,2024-07-06,153362.07,1
6,16,2024-07-06,33164.57,1
6,17,2024-07-06,46504.13,1
6,18,2024-07-06,45073.77,1
6,19,2024-07-06,47633.26,1
6,20,2024-07-06,40040.9,1
6,1,2024-07-13,45875.13,0
6,2,2024-07-13,95854.22,0
6,3,2024-07-13,51801.33,0
6,4,2024-07-13,16762.88,0
6,5,2024-07-13,69352.99,0
6,6,2024-07-13,93254.63,0
6,7,2024-07-13,50946.54,0
6,8,2024-07-13,86773.5,0
6,9,2024-07-13,27248.51,0
6,10,2024-07-13,69032.73,0
6,11,2024-07-13,35474.53,0
6,12,2024-07-13,52241.72,0
6,13,2024-07-13,108730.01,0
6,14,2024-07-13,129635.18,0
6,15,2024-07-13,63593.89,0
6,16,2024-07-13,176564.73,0
6,17,2024-07-13,63024.16,0
6,18,2024-07-13,41503.1,0
6,19,2024-07-13,170629.89,0
6,20,2024-07-13,135416.32,0
6,1,2024-07-20,69185.64,0
6,2,2024-07-20,83850.89,0
6,3,2024-07-20,108670.55,0
6,4,2024-07-20,39090.49,0
6,5,2024-07-20,69861.4,0
6,6,2024-07-20,90883.56,0
6,7,2024-07-20,28112.95,0
6,8,2024-07-20,49243.59,0
6,9,2024-07-20,51164.43,0
6,10,2024-07-20,55900.35,0
6,11,2024-07-20,112299.13,0
6,12,2024-07-20,98164.97,0
6,13,2024-07-20,119881.19,0
6,14,2024-07-20,92525.61,0
6,15,2024-07-20,165814.78,0
6,16,2024-07-20,99787.39,0
6,17,2024-07-20,116752.14,0
6,18,2024-07-20,67201.9,0
6,19,2024-07-20,26376.54,0
6,20,2024-07-20,165803.2,0
6,1,2024-07-27,85107.1,0
6,2,2024-07-27,89218.9,0
6,3,2024-07-27,88921.56,0
6,4,2024-07-27,37465.74,0
6,5,2024-07-27,72795.53,0
6,6,2024-07-27,103561.3,0
6,7,2024-07-27,85361.39,0
6,8,2024-07-27,130302.5,0
6,9,2024-07-27,99134.46,0
6,10,2024-07-27,87196.26,0
6,11,2024-07-27,150856.57,0
6,12,2024-07-27,89813.21,0
6,13,2024-07-27,157270.88,0
6,14,2024-07-27,15575.81,0
6,15,2024-07-27,101464.34,0
6,16,2024-07-27,61874.53,0
6,17,2024-07-27,81707.67,0
6,18,2024-07-27,30710.07,0
6,19,2024-07-27,63025.42,0
6,20,2024-07-27,120742.22,0
6,1,2024-08-03,72944.41,0
6,2,2024-08-03,94863.29,0
6,3,2024-08-03,32030.51,0
6,4,2024-08-03,92642.51,0
6,5,2024-08-03,12460.96,0
6,6,2024-08-03,112598.91,0
6,7,2024-08-03,81696.62,0
6,8,2024-08-03,116271.18,0
6,9,2024-08-03,44512.92,0
6,10,2024-08-03,62012.98,0
6,11,2024-08-03,25900.57,0
6,12,2024-08-03,24191.11,0
6,13,2024-08-03,136347.49,0
6,14,2024-08-03,59394.4,0
6,15,2024-08-03,70122.61,0
6,16,2024-08-03,101414.42,0
6,17,2024-08-03,128068.03,0
6,18,2024-08-03,23548.3,0
6,19,2024-08-03,118324.63,0
6,20,2024-08-03,128148.86,0
6,1,2024-08-10,84560.86,0
6,2,2024-08-10,23135.8,0
6,3,2024-08-10,53845.47,0
6,4,2024-08-10,58999.39,0
6,5,2024-08-10,102700.45,0
6,6,2024-08-10,51731.11,0
6,7,2024-08-10,20326.91,0
6,8,2024-08-10,85862.76,0
6,9,2024-08-10,97099.68,0
6,10,2024-08-10,90111.43,0
6,11,2024-08-10,80537.41,0
6,12,2024-08-10,43526.78,0
6,13,2024-08-10,93482.99,0
6,14,2024-08-10,19258.93,0
6,15,2024-08-10,104109.67,0
6,16,2024-08-10,94622.7,0
6,17,2024-08-10,175593.27,0
6,18,2024-08-10,70959.31,0
6,19,2024-08-10,19775.89,0
6,20,2024-08-10,155652.06,0
6,1,2024-08-17,23112.03,0
6,2,2024-08-17,60136.6,0
6,3,2024-08-17,30341.38,0
6,4,2024-08-17,65830.03,0
6,5,2024-08-17,73474.36,0
6,6,2024-08-17,86009.54,0
6,7,2024-08-17,55205.07,0
6,8,2024-08-17,18682.47,0
6,9,2024-08-17,88689.52,0
6,10,2024-08-17,127969.56,0
6,11,2024-08-17,85485.83,0
6,12,2024-08-17,48871.4,0
6,13,2024-08-17,74843.99,0
6,14,2024-08-17,96813.85,0
6,15,2024-08-17,28060.71,0
6,16,2024-08-17,107549.33,0
6,17,2024-08-17,33443.26,0
6,18,2024-08-17,46309.88,0
6,19,2024-08-17,86002.28,0
6,20,2024-08-17,162842.8,0
6,1,2024-08-24,82168.37,0
6,2,2024-08-24,35283.93,0
6,3,2024-08-24,62597.98,0
6,4,2024-08-24,19145.53,0
6,5,2024-08-24,119163.83,0
6,6,2024-08-24,85120.93,0
6,7,2024-08-24,37428.3,0
6,8,2024-08-24,122982.33,0
6,9,2024-08-24,56737.31,0
6,10,2024-08-24,48894.42,0
6,11,2024-08-24,53768.71,0
6,12,2024-08-24,82826.3,0
6,13,2024-08-24,18252.13,0
6,14,2024-08-24,113920.69,0
6,15,2024-08-24,164592.1,0
6,16,2024-08-24,148044.07,0
6,17,2024-08-24,151733.58,0
6,18,2024-08-24,149732.0,0
6,19,2024-08-24,79533.22,0
6,20,2024-08-24,51236.16,0
6,1,2024-08-31,36314.22,0
6,2,2024-08-31,24859.01,0
6,3,2024-08-31,93840.81,0
6,4,2024-08-31,53429.7,0
6,5,2024-08-31,98798.72,0
6,6,2024-08-31,43463.81,0
6,7,2024-08-31,27818.5,0
6,8,2024-08-31,119360.04,0
6,9,2024-08-31,114806.58,0
6,10,2024-08-31,86587.0,0
6,11,2024-08-31,29542.97,0
6,12,2024-08-31,61269.07,0
6,13,2024-08-31,21840.18,0
6,14,2024-08-31,151877.89,0
6,15,2024-08-31,52283.88,0
6,16,2024-08-31,100216.17,0
6,17,2024-08-31,173778.34,0
6,18,2024-08-31,123549.46,0
6,19,2024-08-31,127033.25,0
6,20,2024-08-31,168982.63,0
6,1,2024-09-07,95529.51,1
6,2,2024-09-07,79220.73,1
6,3,2024-09-07,14364.76,1
6,4,2024-09-07,43697.93,1
6,5,2024-09-07,98662.18,1
6,6,2024-09-07,57363.17,1
6,7,2024-09-07,114209.91,1
6,8,2024-09-07,47767.28,1
6,9,2024-09-07,111391.54,1
6,10,2024-09-07,58456.24,1
6,11,2024-09-07,136268.41,1
6,12,2024-09-07,146125.26,1
6,13,2024-09-07,155255.43,1
6,14,2024-09-07,46437.93,1
6,15,2024-09-07,61010.5,1
6,16,2024-09-07,216162.77,1
6,17,2024-09-07,175047.95,1
6,18,2024-09-07,176971.11,1
6,19,2024-09-07,149645.61,1
6,20,2024-09-07,32871.34,1
6,1,2024-09-14,54397.75,0
6,2,2024-09-14,85190.03,0
6,3,2024-09-14,31487.84,0
6,4,2024-09-14,62509.82,0
6,5,2024-09-14,21647.36,0
6,6,2024-09-14,60600.1,0
6,7,2024-09-14,20516.52,0
6,8,2024-09-14,174185.49,0
6,9,2024-09-14,66838.01,0
6,10,2024-09-14,77674.21,0
6,11,2024-09-14,160636.34,0
6,12,2024-09-14,95715.77,0
6,13,2024-09-14,184245.92,0
6,14,2024-09-14,181987.24,0
6,15,2024-09-14,34696.2,0
6,16,2024-09-14,22534.55,0
6,17,2024-09-14,128238.59,0
6,18,2024-09-14,44310.28,0
6,19,2024-09-14,129534.75,0
6,20,2024-09-14,102919.79,0
6,1,2024-09-21,56115.37,0
6,2,2024-09-21,110140.55,0
6,3,2024-09-21,21761.91,0
6,4,2024-09-21,63277.04,0
6,5,2024-09-21,112872.82,0
6,6,2024-09-21,124621.24,0
6,7,2024-09-21,43691.12,0
6,8,2024-09-21,118202.14,0
6,9,2024-09-21,125948.36,0
6,10,2024-09-21,19905.54,0
6,11,2024-09-21,159897.28,0
6,12,2024-09-21,19744.88,0
6,13,2024-09-21,57597.8,0
6,14,2024-09-21,76196.81,0
6,15,2024-09-21,61714.96,0
6,16,2024-09-21,165056.64,0
6,17,2024-09-21,83469.53,0
6,18,2024-09-21,75748.22,0
6,19,2024-09-21,93701.91,0
6,20,2024-09-21,122331.21,0
6,1,2024-09-28,107653.38,0
6,2,2024-09-28,111339.3,0
6,3,2024-09-28,61504.4,0
6,4,2024-09-28,87064.13,0
6,5,2024-09-28,102071.01,0
6,6,2024-09-28,153222.21,0
6,7,2024-09-28,150630.52,0
6,8,2024-09-28,55164.32,0
6,9,2024-09-28,84365.33,0
6,10,2024-09-28,82782.34,0
6,11,2024-09-28,141084.12,0
6,12,2024-09-28,122877.89,0
6,13,2024-09-28,87463.71,0
6,14,2024-09-28,114165.58,0
6,15,2024-09-28,186777.59,0
6,16,2024-09-28,23295.68,0
6,17,2024-09-28,156695.79,0
